"","X01桐壺","X02帚木","X03空蝉","X04夕顔","X05若紫","X06末摘花","X07紅葉賀","X08花宴","X09葵","X10賢木","X11花散里","X12須磨","X13明石","X14澪標","X15蓬生","X16関屋","X17絵合","X18松風","X19薄雲","X20朝顔","X21少女","X22玉鬘","X23初音","X24胡蝶","X25蛍","X26常夏","X27篝火","X28野分","X29行幸","X30藤袴","X31真木柱","X32梅枝","X33藤裏葉","X34若菜上","X35若菜下","X36柏木","X37横笛","X38鈴虫","X39夕霧","X40御法","X41幻","X42匂宮","X43紅梅","X44竹河","X45橋姫","X46椎本","X47総角","X48早蕨","X49宿木","X50東屋","X51浮舟","X52蜻蛉","X53手習","X54夢浮橋","X01俊蔭","X02藤原の君","X03忠こそ","X04春日詣","X05嵯峨の院","X06祭の使","X07吹上上","X08吹上下","X09菊の宴","X10あて宮","X11内侍のかみ","X12沖つ白波","X13蔵開上","X14蔵開中","X15蔵開下","X16国譲上","X17国譲中","X18国譲下","X19楼の上上","X20楼の上下"
"ヨウイ",0,0,45.7247370827618,0,10.6315118009781,0,17.9888469149128,0,10.9086942293008,20.6953642384106,138.121546961326,0,0,0,0,0,27.3522975929978,49.6277915632754,33.206043499917,25.0438266967193,69.7211155378486,0,37.1885459278542,0,26.5463233342182,0,0,0,19.1021967526266,35.778175313059,41.4708321813658,0,67.7200902934537,29.7044408139017,19.7794590317955,50.4668180671209,27.0709258256632,36.3901018922853,28.5286356180016,0,23.3317778814746,37.0919881305638,0,12.3992560446373,0,13.7174211248285,0,56.2271577171774,26.5406868729763,46.1573967228248,13.8744363510232,25.4280386506187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヨシ",20.8159866777685,10.6575722050517,0,83.629521220991,21.2630236019562,32.5785958625183,0,0,0,31.0430463576159,0,11.9175306876415,38.1436745073109,47.6493011435832,0,0,0,49.6277915632754,66.412086999834,0,19.9203187250996,36.6479354996335,0,0,0,0,0,28.4900284900285,114.613180515759,35.778175313059,0,27.4876305662452,0,34.655180949552,34.6140533056421,37.8501135503407,27.0709258256632,0,14.2643178090008,26.8817204301075,0,0,39.7298371076679,24.7985120892746,41.101520756268,13.7174211248285,17.2047944027069,56.2271577171774,15.9244121237858,53.850296176629,20.8116545265349,25.4280386506187,21.0955628999367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヨノツネ",0,10.6575722050517,0,0,21.2630236019562,16.2892979312592,0,0,21.8173884586015,0,0,0,0,0,43.4310532030402,0,54.7045951859956,0,16.6030217499585,0,0,0,0,0,0,0,0,0,19.1021967526266,0,41.4708321813658,27.4876305662452,67.7200902934537,9.90148027130056,9.88972951589774,25.2334090335604,54.1418516513265,0,21.3964767135012,0,23.3317778814746,37.0919881305638,0,24.7985120892746,41.101520756268,27.4348422496571,45.8794517405517,56.2271577171774,47.7732363713573,15.3857989076083,6.93721817551162,25.4280386506187,28.1274171999156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヨノナカ",62.4479600333056,31.9727166151551,45.7247370827618,20.9073803052478,10.6315118009781,0,35.9776938298255,49.7760079641613,76.3608596051053,144.867549668874,138.121546961326,95.3402455011322,50.8582326764145,174.714104193138,86.8621064060803,0,0,74.4416873449131,166.030217499585,25.0438266967193,129.482071713147,24.4319569997557,0,49.4926998267755,0,0,0,0,0,0,13.8236107271219,54.9752611324904,45.1467268623025,113.867023119956,113.731889432824,88.3169316174615,0,109.170305676856,35.660794522502,134.408602150538,23.3317778814746,111.275964391691,39.7298371076679,49.5970241785493,137.00506918756,54.8696844993141,91.7589034811034,28.1135788585887,69.0057858697383,69.2360950842372,34.6860908775581,42.3800644176979,77.3503972997679,0,17.2117039586919,27.4248103117287,162.098437960507,208.681135225376,119.156736938588,10.9577032653956,33.82949932341,65.1607298001738,24.1857465333763,74.5017694170237,64.0375687069748,81.2347684809098,21.6192844016863,72.169598556608,54.4619933089551,142.377128538072,59.6587519389094,59.6353722951099,101.715603173527,56.2999662200203
"ヨハヒ",0,0,0,20.9073803052478,53.1575590048905,16.2892979312592,17.9888469149128,99.5520159283225,21.8173884586015,10.3476821192053,0,23.835061375283,38.1436745073109,47.6493011435832,0,0,54.7045951859956,24.8138957816377,49.8090652498755,75.1314800901578,59.7609561752988,12.2159784998778,0,24.7463499133878,26.5463233342182,22.9832222477591,0,28.4900284900285,57.3065902578797,0,0,0,22.5733634311512,29.7044408139017,29.6691885476932,12.6167045167802,27.0709258256632,36.3901018922853,7.13215890450039,0,23.3317778814746,0,0,12.3992560446373,27.401013837512,13.7174211248285,0,0,0,0,0,0,7.0318542999789,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヨロコビ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4744693057946,18.2832068744858,0,0,0,0,0,21.7202432667246,8.06191551112544,0,16.0093921767437,142.160844841592,75.6674954059021,0,15.5605695168443,96.8164474058887,41.7611263572366,68.1547111944113,13.5620804231369,28.1499831100101
"レイ",20.8159866777685,21.3151444101034,0,10.4536901526239,10.6315118009781,0,17.9888469149128,99.5520159283225,21.8173884586015,93.1291390728477,0,11.9175306876415,25.4291163382072,47.6493011435832,21.7155266015201,0,27.3522975929978,0,116.221152249709,0,49.800796812749,12.2159784998778,37.1885459278542,0,0,0,0,56.980056980057,19.1021967526266,71.5563506261181,13.8236107271219,0,22.5733634311512,14.8522204069508,14.8345942738466,25.2334090335604,0,36.3901018922853,28.5286356180016,26.8817204301075,46.6635557629491,37.0919881305638,0,49.5970241785493,0,54.8696844993141,45.8794517405517,0,15.9244121237858,23.0786983614124,48.5605272285813,33.9040515341583,28.1274171999156,28.1214848143982,22.9489386115892,9.14160343724289,0,0,64.1613198900092,32.8731097961867,0,21.7202432667246,24.1857465333763,0,80.0469608837185,40.6173842404549,70.2626743054805,18.042399639152,15.5605695168443,39.8655959906601,23.8635007755638,8.51933889930141,6.78104021156845,61.9299628420223
"レウ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9489386115892,54.8496206234574,14.7362216327734,0,9.16590284142988,43.8308130615823,78.93549842129,0,16.1238310222509,18.6254423542559,5.33646405891456,0,16.2144633012647,27.063599458728,70.0225628257994,17.0852554245686,35.7952511633457,38.3370250468564,40.6862412694107,5.62999662200203
"ワカギミ",0,0,45.7247370827618,10.4536901526239,53.1575590048905,0,0,49.7760079641613,76.3608596051053,10.3476821192053,0,95.3402455011322,0,63.5324015247776,0,0,0,248.138957816377,49.8090652498755,25.0438266967193,9.9601593625498,85.5118494991449,0,0,0,0,0,0,0,0,13.8236107271219,0,0,24.7537006782514,4.94486475794887,37.8501135503407,108.283703302653,36.3901018922853,28.5286356180016,0,23.3317778814746,74.1839762611276,158.919348430671,24.7985120892746,54.802027675024,0,0,0,10.6162747491905,53.850296176629,20.8116545265349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ワザ",145.71190674438,74.6030054353618,0,94.0832113736149,42.5260472039124,130.314383450073,17.9888469149128,0,98.1782480637068,41.3907284768212,0,35.7525920629246,25.4291163382072,111.181702668361,65.1465798045603,0,82.0568927789934,74.4416873449131,33.206043499917,75.1314800901578,69.7211155378486,36.6479354996335,37.1885459278542,98.9853996535511,132.731616671091,137.899333486555,0,28.4900284900285,0,71.5563506261181,55.2944429084877,0,45.1467268623025,113.867023119956,133.511348464619,100.933636134242,108.283703302653,109.170305676856,106.982383567506,134.408602150538,93.3271115258983,37.0919881305638,0,123.992560446373,54.802027675024,68.5871056241427,149.108218156793,168.681473151532,122.087159615691,61.5431956304331,69.3721817551162,84.7601288353958,105.477814499684,28.1214848143982,22.9489386115892,63.9912240607002,29.4724432655467,20.8681135225376,36.6636113657195,43.8308130615823,0,21.7202432667246,24.1857465333763,55.8763270627677,26.6823202945728,60.9260763606824,59.4530321046373,45.10599909788,23.3408542752665,45.5606811321829,53.6928767450185,17.0386777986028,33.9052010578423,28.1499831100101
"ワタリ",0,31.9727166151551,91.4494741655236,62.7221409157433,21.2630236019562,48.8678937937775,17.9888469149128,99.5520159283225,21.8173884586015,31.0430463576159,0,35.7525920629246,12.7145581691036,15.8831003811944,0,0,0,99.2555831265509,16.6030217499585,0,29.8804780876494,73.295870999267,0,49.4926998267755,0,68.9496667432774,0,0,0,0,41.4708321813658,27.4876305662452,0,19.8029605426011,14.8345942738466,12.6167045167802,27.0709258256632,0,28.5286356180016,0,0,37.0919881305638,39.7298371076679,12.3992560446373,68.50253459378,68.5871056241427,40.1445202729827,28.1135788585887,42.465098996762,46.1573967228248,34.6860908775581,16.9520257670792,56.2548343998312,84.3644544431946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ワラハ",0,21.3151444101034,91.4494741655236,20.9073803052478,31.8945354029343,0,17.9888469149128,0,21.8173884586015,0,0,0,0,0,0,107.066381156317,54.7045951859956,0,16.6030217499585,25.0438266967193,39.8406374501992,24.4319569997557,37.1885459278542,0,26.5463233342182,22.9832222477591,0,56.980056980057,0,0,13.8236107271219,27.4876305662452,0,9.90148027130056,19.7794590317955,25.2334090335604,27.0709258256632,0,7.13215890450039,0,0,37.0919881305638,79.4596742153357,12.3992560446373,27.401013837512,0,0,56.2271577171774,21.232549498381,23.0786983614124,41.6233090530697,16.9520257670792,21.0955628999367,112.485939257593,45.8978772231784,100.557637809672,58.9448865310934,104.340567612688,36.6636113657195,54.7885163269779,90.21199819576,0,24.1857465333763,74.5017694170237,16.0093921767437,121.852152721365,37.833747702951,36.084799278304,116.704271376332,39.8655959906601,29.8293759694547,42.5966944965071,61.0293619041161,118.229929062043
"ヰン",0,0,0,41.8147606104955,0,0,0,0,185.447801898113,144.867549668874,138.121546961326,71.5051841258491,25.4291163382072,127.064803049555,0,0,273.522975929978,0,49.8090652498755,25.0438266967193,69.7211155378486,0,111.565637783563,0,0,0,0,56.980056980057,0,0,0,0,67.7200902934537,217.832565968612,262.07783217129,151.400454201363,81.2127774769897,291.120815138282,64.1894301405035,188.172043010753,0,333.827893175074,0,223.186608803472,13.700506918756,0,5.73493146756896,28.1135788585887,5.30813737459525,0,0,8.47601288353958,14.0637085999578,0,0,0,0,20.8681135225376,9.16590284142988,54.7885163269779,22.55299954894,86.8809730668983,8.06191551112544,0,5.33646405891456,20.3086921202275,10.8096422008432,63.148398737032,7.78028475842216,17.0852554245686,11.9317503877819,85.1933889930141,149.182884654506,101.339939196036
"ヱ",41.631973355537,0,0,20.9073803052478,106.315118009781,16.2892979312592,35.9776938298255,0,0,0,0,23.835061375283,38.1436745073109,15.8831003811944,21.7155266015201,0,519.693654266958,0,0,25.0438266967193,0,0,37.1885459278542,24.7463499133878,79.6389700026546,0,0,0,0,0,0,27.4876305662452,0,4.95074013565028,0,0,0,0,0,0,0,0,0,0,0,0,22.9397258702759,0,5.30813737459525,15.3857989076083,20.8116545265349,33.9040515341583,7.0318542999789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヲトコ",0,53.2878610252584,0,20.9073803052478,10.6315118009781,48.8678937937775,53.9665407447383,99.5520159283225,10.9086942293008,51.7384105960265,0,0,12.7145581691036,0,21.7155266015201,0,0,0,0,0,19.9203187250996,48.8639139995114,0,0,0,0,0,0,0,0,27.6472214542438,0,45.1467268623025,9.90148027130056,24.7243237897443,0,0,0,28.5286356180016,0,0,0,0,37.197768133912,13.700506918756,0,17.2047944027069,0,15.9244121237858,15.3857989076083,20.8116545265349,0,35.1592714998945,28.1214848143982,5.7372346528973,109.699241246915,58.9448865310934,20.8681135225376,27.4977085242896,54.7885163269779,112.7649977447,0,16.1238310222509,18.6254423542559,26.6823202945728,20.3086921202275,21.6192844016863,9.021199819576,31.1211390336886,62.6459365567515,41.7611263572366,34.0773555972057,0,28.1499831100101
"ヲノコ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4234079173838,63.9912240607002,0,0,45.8295142071494,87.6616261231646,124.04149751917,21.7202432667246,40.3095775556272,18.6254423542559,26.6823202945728,40.6173842404549,21.6192844016863,36.084799278304,46.681708550533,5.69508514152287,17.8976255816728,38.3370250468564,6.78104021156845,11.2599932440041
"ヲリ",166.527893422148,85.2605776404135,182.898948331047,62.7221409157433,63.7890708058686,114.025085518814,125.921928404389,149.328023892484,65.4521653758045,103.476821192053,0,95.3402455011322,12.7145581691036,63.5324015247776,86.8621064060803,107.066381156317,82.0568927789934,99.2555831265509,49.8090652498755,125.219133483596,49.800796812749,24.4319569997557,0,148.478099480327,53.0926466684364,91.9328889910365,0,56.980056980057,114.613180515759,0,82.9416643627315,137.438152831226,158.013544018059,108.916282984306,84.0627008851308,37.8501135503407,27.0709258256632,72.7802037845706,71.3215890450039,161.290322580645,186.654223051797,37.0919881305638,0,111.593304401736,150.705576106316,68.5871056241427,63.0842461432586,196.795052010121,100.85461011731,30.7715978152166,27.7488727020465,118.664180369554,105.477814499684,56.2429696287964,45.8978772231784,18.2832068744858,29.4724432655467,20.8681135225376,36.6636113657195,54.7885163269779,56.38249887235,0,80.6191551112544,55.8763270627677,37.3552484124019,20.3086921202275,59.4530321046373,27.063599458728,38.9014237921108,79.7311919813201,83.5222527144732,63.8950417447606,94.9345629619584,90.0799459520324
"ヲリヲリ",62.4479600333056,63.9454332303101,0,10.4536901526239,10.6315118009781,65.1571917250367,35.9776938298255,0,54.5434711465038,31.0430463576159,0,35.7525920629246,127.145581691036,31.7662007623888,21.7155266015201,107.066381156317,54.7045951859956,0,33.206043499917,100.175306786877,39.8406374501992,12.2159784998778,148.754183711417,74.2390497401633,106.185293336873,22.9832222477591,0,0,19.1021967526266,0,27.6472214542438,27.4876305662452,22.5733634311512,29.7044408139017,34.6140533056421,25.2334090335604,54.1418516513265,36.3901018922853,35.660794522502,53.7634408602151,69.9953336444237,74.1839762611276,0,49.5970241785493,41.101520756268,27.4348422496571,22.9397258702759,28.1135788585887,53.0813737459525,30.7715978152166,20.8116545265349,25.4280386506187,28.1274171999156,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヲンナ",20.8159866777685,223.809016306085,91.4494741655236,188.16642274723,53.1575590048905,81.4464896562958,107.933081489477,149.328023892484,54.5434711465038,51.7384105960265,0,47.6701227505661,76.2873490146217,95.2986022871665,43.4310532030402,214.132762312634,54.7045951859956,49.6277915632754,16.6030217499585,25.0438266967193,79.6812749003984,122.159784998778,37.1885459278542,123.731749566939,79.6389700026546,68.9496667432774,153.139356814701,142.450142450142,38.2043935052531,107.334525939177,82.9416643627315,82.4628916987356,90.293453724605,54.4581414921531,49.4486475794887,75.7002271006813,81.2127774769897,0,78.4537479495043,26.8817204301075,46.6635557629491,74.1839762611276,79.4596742153357,61.9962802231866,41.101520756268,68.5871056241427,22.9397258702759,0,42.465098996762,69.2360950842372,110.995490808186,67.8081030683167,70.318542999789,28.1214848143982,68.8468158347676,137.124051558643,73.6811081638668,83.4724540901503,54.9954170485793,21.9154065307911,202.97699594046,0,32.2476620445018,93.1272117712796,90.7198890015476,40.6173842404549,48.6433899037942,81.190798376184,93.3634171010659,56.9508514152287,59.6587519389094,51.1160333958085,13.5620804231369,0
"ヲンナギミ",20.8159866777685,10.6575722050517,0,20.9073803052478,42.5260472039124,32.5785958625183,17.9888469149128,0,21.8173884586015,62.0860927152318,0,83.4227148134906,12.7145581691036,79.4155019059721,0,107.066381156317,54.7045951859956,74.4416873449131,66.412086999834,100.175306786877,19.9203187250996,36.6479354996335,0,24.7463499133878,53.0926466684364,0,153.139356814701,56.980056980057,0,0,55.2944429084877,0,112.866817155756,34.655180949552,14.8345942738466,12.6167045167802,0,0,49.9251123315027,26.8817204301075,0,0,39.7298371076679,0,27.401013837512,0,17.2047944027069,0,58.3895111205478,23.0786983614124,55.497745404093,42.3800644176979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
